[0, 100] Train Error: 0.0192 | Train Perf: -0.0093 | Eval Error: 0.0134 | Eval Perf: 0.2354
[19, 100] Train Error: 0.006 | Train Perf: 0.7749 | Eval Error: 0.008 | Eval Perf: 0.6403
[20, 100] Train Error: 0.0058 | Train Perf: 0.7769 | Eval Error: 0.008 | Eval Perf: 0.6488
[21, 100] Train Error: 0.0056 | Train Perf: 0.7911 | Eval Error: 0.0079 | Eval Perf: 0.6495
[22, 100] Train Error: 0.0055 | Train Perf: 0.79 | Eval Error: 0.0078 | Eval Perf: 0.6567
[23, 100] Train Error: 0.0053 | Train Perf: 0.7982 | Eval Error: 0.0077 | Eval Perf: 0.6611
[24, 100] Train Error: 0.0051 | Train Perf: 0.8052 | Eval Error: 0.0077 | Eval Perf: 0.6638
[25, 100] Train Error: 0.005 | Train Perf: 0.8089 | Eval Error: 0.0076 | Eval Perf: 0.6688
[26, 100] Train Error: 0.0049 | Train Perf: 0.8158 | Eval Error: 0.0076 | Eval Perf: 0.6724
[27, 100] Train Error: 0.0048 | Train Perf: 0.8205 | Eval Error: 0.0075 | Eval Perf: 0.6752
[28, 100] Train Error: 0.0046 | Train Perf: 0.8244 | Eval Error: 0.0075 | Eval Perf: 0.6789
[29, 100] Train Error: 0.0045 | Train Perf: 0.8312 | Eval Error: 0.0074 | Eval Perf: 0.6797
[30, 100] Train Error: 0.0044 | Train Perf: 0.8329 | Eval Error: 0.0073 | Eval Perf: 0.6833
[31, 100] Train Error: 0.0043 | Train Perf: 0.8364 | Eval Error: 0.0073 | Eval Perf: 0.6876
[32, 100] Train Error: 0.0042 | Train Perf: 0.8414 | Eval Error: 0.0072 | Eval Perf: 0.6894
[33, 100] Train Error: 0.0041 | Train Perf: 0.8461 | Eval Error: 0.0072 | Eval Perf: 0.6903
[34, 100] Train Error: 0.0041 | Train Perf: 0.8463 | Eval Error: 0.0072 | Eval Perf: 0.6945
[35, 100] Train Error: 0.004 | Train Perf: 0.8506 | Eval Error: 0.0072 | Eval Perf: 0.6982
[36, 100] Train Error: 0.0039 | Train Perf: 0.8552 | Eval Error: 0.007 | Eval Perf: 0.6989
[37, 100] Train Error: 0.0038 | Train Perf: 0.8565 | Eval Error: 0.007 | Eval Perf: 0.7029
[38, 100] Train Error: 0.0038 | Train Perf: 0.8597 | Eval Error: 0.007 | Eval Perf: 0.7044
[39, 100] Train Error: 0.0037 | Train Perf: 0.8619 | Eval Error: 0.0069 | Eval Perf: 0.7069
[40, 100] Train Error: 0.0036 | Train Perf: 0.8648 | Eval Error: 0.0069 | Eval Perf: 0.7087
[41, 100] Train Error: 0.0036 | Train Perf: 0.8673 | Eval Error: 0.0068 | Eval Perf: 0.7099
[42, 100] Train Error: 0.0035 | Train Perf: 0.8696 | Eval Error: 0.0068 | Eval Perf: 0.7114
[43, 100] Train Error: 0.0034 | Train Perf: 0.8718 | Eval Error: 0.0068 | Eval Perf: 0.7139
[44, 100] Train Error: 0.0034 | Train Perf: 0.8733 | Eval Error: 0.0067 | Eval Perf: 0.716
[45, 100] Train Error: 0.0034 | Train Perf: 0.875 | Eval Error: 0.0067 | Eval Perf: 0.7186
[46, 100] Train Error: 0.0033 | Train Perf: 0.8773 | Eval Error: 0.0067 | Eval Perf: 0.7202
[47, 100] Train Error: 0.0033 | Train Perf: 0.8786 | Eval Error: 0.0066 | Eval Perf: 0.7234
[48, 100] Train Error: 0.0032 | Train Perf: 0.8815 | Eval Error: 0.0066 | Eval Perf: 0.7242
[49, 100] Train Error: 0.0032 | Train Perf: 0.8824 | Eval Error: 0.0066 | Eval Perf: 0.7268
[50, 100] Train Error: 0.0031 | Train Perf: 0.8844 | Eval Error: 0.0065 | Eval Perf: 0.7278
[51, 100] Train Error: 0.0031 | Train Perf: 0.886 | Eval Error: 0.0065 | Eval Perf: 0.7283
[52, 100] Train Error: 0.0031 | Train Perf: 0.8867 | Eval Error: 0.0065 | Eval Perf: 0.7303
[53, 100] Train Error: 0.003 | Train Perf: 0.8885 | Eval Error: 0.0064 | Eval Perf: 0.7319
[54, 100] Train Error: 0.003 | Train Perf: 0.8897 | Eval Error: 0.0064 | Eval Perf: 0.7345
[55, 100] Train Error: 0.003 | Train Perf: 0.8913 | Eval Error: 0.0064 | Eval Perf: 0.7357
[56, 100] Train Error: 0.0029 | Train Perf: 0.8925 | Eval Error: 0.0063 | Eval Perf: 0.7369
[57, 100] Train Error: 0.0029 | Train Perf: 0.8935 | Eval Error: 0.0063 | Eval Perf: 0.7378
[58, 100] Train Error: 0.0028 | Train Perf: 0.8953 | Eval Error: 0.0063 | Eval Perf: 0.7393
[59, 100] Train Error: 0.0028 | Train Perf: 0.8957 | Eval Error: 0.0063 | Eval Perf: 0.741
[60, 100] Train Error: 0.0028 | Train Perf: 0.8976 | Eval Error: 0.0062 | Eval Perf: 0.7421
[61, 100] Train Error: 0.0028 | Train Perf: 0.8979 | Eval Error: 0.0062 | Eval Perf: 0.7435
[62, 100] Train Error: 0.0027 | Train Perf: 0.9005 | Eval Error: 0.0062 | Eval Perf: 0.7433
[63, 100] Train Error: 0.0027 | Train Perf: 0.899 | Eval Error: 0.0061 | Eval Perf: 0.7466
[64, 100] Train Error: 0.0027 | Train Perf: 0.9012 | Eval Error: 0.0061 | Eval Perf: 0.7472
[65, 100] Train Error: 0.0027 | Train Perf: 0.9017 | Eval Error: 0.0061 | Eval Perf: 0.7483
[66, 100] Train Error: 0.0026 | Train Perf: 0.9025 | Eval Error: 0.0061 | Eval Perf: 0.7503
[67, 100] Train Error: 0.0026 | Train Perf: 0.9037 | Eval Error: 0.006 | Eval Perf: 0.7512
[68, 100] Train Error: 0.0026 | Train Perf: 0.9041 | Eval Error: 0.006 | Eval Perf: 0.7528
[69, 100] Train Error: 0.0026 | Train Perf: 0.9052 | Eval Error: 0.006 | Eval Perf: 0.7537
[70, 100] Train Error: 0.0026 | Train Perf: 0.906 | Eval Error: 0.006 | Eval Perf: 0.7545
[71, 100] Train Error: 0.0025 | Train Perf: 0.9068 | Eval Error: 0.006 | Eval Perf: 0.7559
[72, 100] Train Error: 0.0025 | Train Perf: 0.9086 | Eval Error: 0.0059 | Eval Perf: 0.7552
[73, 100] Train Error: 0.0025 | Train Perf: 0.9081 | Eval Error: 0.0059 | Eval Perf: 0.7562
[74, 100] Train Error: 0.0025 | Train Perf: 0.9084 | Eval Error: 0.0059 | Eval Perf: 0.758
[75, 100] Train Error: 0.0025 | Train Perf: 0.9097 | Eval Error: 0.0059 | Eval Perf: 0.7585
[76, 100] Train Error: 0.0024 | Train Perf: 0.9101 | Eval Error: 0.0058 | Eval Perf: 0.7592
[77, 100] Train Error: 0.0024 | Train Perf: 0.9103 | Eval Error: 0.0058 | Eval Perf: 0.7611
[78, 100] Train Error: 0.0024 | Train Perf: 0.9123 | Eval Error: 0.0058 | Eval Perf: 0.7611
[79, 100] Train Error: 0.0024 | Train Perf: 0.9117 | Eval Error: 0.0058 | Eval Perf: 0.7629
[80, 100] Train Error: 0.0024 | Train Perf: 0.9125 | Eval Error: 0.0058 | Eval Perf: 0.764
[81, 100] Train Error: 0.0024 | Train Perf: 0.9138 | Eval Error: 0.0057 | Eval Perf: 0.7635
[82, 100] Train Error: 0.0023 | Train Perf: 0.9136 | Eval Error: 0.0057 | Eval Perf: 0.7642
[83, 100] Train Error: 0.0023 | Train Perf: 0.914 | Eval Error: 0.0057 | Eval Perf: 0.7656
[84, 100] Train Error: 0.0023 | Train Perf: 0.9145 | Eval Error: 0.0057 | Eval Perf: 0.7666
[85, 100] Train Error: 0.0023 | Train Perf: 0.9154 | Eval Error: 0.0057 | Eval Perf: 0.768
[86, 100] Train Error: 0.0023 | Train Perf: 0.9157 | Eval Error: 0.0057 | Eval Perf: 0.7692
[87, 100] Train Error: 0.0023 | Train Perf: 0.917 | Eval Error: 0.0057 | Eval Perf: 0.7686
[88, 100] Train Error: 0.0023 | Train Perf: 0.9165 | Eval Error: 0.0057 | Eval Perf: 0.7697
[89, 100] Train Error: 0.0023 | Train Perf: 0.9173 | Eval Error: 0.0056 | Eval Perf: 0.7702
[90, 100] Train Error: 0.0022 | Train Perf: 0.9177 | Eval Error: 0.0056 | Eval Perf: 0.771
[91, 100] Train Error: 0.0022 | Train Perf: 0.9183 | Eval Error: 0.0056 | Eval Perf: 0.772
[92, 100] Train Error: 0.0022 | Train Perf: 0.9185 | Eval Error: 0.0056 | Eval Perf: 0.7722
[93, 100] Train Error: 0.0022 | Train Perf: 0.9191 | Eval Error: 0.0056 | Eval Perf: 0.7721
[94, 100] Train Error: 0.0022 | Train Perf: 0.9196 | Eval Error: 0.0056 | Eval Perf: 0.7743
[95, 100] Train Error: 0.0022 | Train Perf: 0.9198 | Eval Error: 0.0056 | Eval Perf: 0.7744
[96, 100] Train Error: 0.0022 | Train Perf: 0.9201 | Eval Error: 0.0056 | Eval Perf: 0.7747
[97, 100] Train Error: 0.0022 | Train Perf: 0.9206 | Eval Error: 0.0055 | Eval Perf: 0.7752
[98, 100] Train Error: 0.0021 | Train Perf: 0.9218 | Eval Error: 0.0055 | Eval Perf: 0.7749
[99, 100] Train Error: 0.0021 | Train Perf: 0.9211 | Eval Error: 0.0055 | Eval Perf: 0.7761
